"","location_id","measure_id","measure_name","location_name","sex_id","sex_name","age_id","age_name","cause_id","cause_name","metric_id","metric_name","year","val","upper","lower","PAF","PAF_upper","PAF_lower","val_m","upper_m","lower_m"
"98",70,2,"DALYs (Disability-Adjusted Life Years)","Australasia",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,16.2903356067632,22.0202551441552,12.0945697135204,0.0244331956639784,0.0270646731130304,0.0219486242781188,0.398024957311918,0.538025202507869,0.29550898828207
"99",70,2,"DALYs (Disability-Adjusted Life Years)","Australasia",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,22.9664206629697,31.5648069603646,16.7327322586027,0.0244331956639784,0.0270646731130304,0.0219486242781188,0.561143049759575,0.771229104558293,0.408834121267403
"100",70,1,"Deaths","Australasia",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,252.228425746913,349.593833130623,178.756204390909,0.0244331956639784,0.0270646731130304,0.0219486242781188,6.16274647829156,8.54169452780071,4.36758531803318
"101",70,5,"Prevalence","Australasia",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,457.307649224154,656.036836425289,322.935053981908,0.0244331956639784,0.0270646731130304,0.0219486242781188,11.1734872721277,16.0290763871565,7.89033536069736
"102",70,6,"Incidence","Australasia",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.684332127008642,0.974980777430671,0.471382612178406,0.0244331956639784,0.0270646731130304,0.0219486242781188,0.0167204207583486,0.0238218961035813,0.0115173835959522
"103",70,5,"Prevalence","Australasia",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,1.12371843938259,1.59906654899184,0.795087262864339,0.0244331956639784,0.0270646731130304,0.0219486242781188,0.0274560325006551,0.0390703058712401,0.0194265226635014
"104",70,2,"DALYs (Disability-Adjusted Life Years)","Australasia",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,6674.91011049736,9173.92623811631,4863.16459008682,0.0244331956639784,0.0270646731130304,0.0219486242781188,163.089384769249,224.148334782801,118.822651975722
"105",70,5,"Prevalence","Australasia",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,1.57346236437829,2.25723158908943,1.11112541948744,0.0244331956639784,0.0270646731130304,0.0219486242781188,0.0384447138187607,0.0551513810751348,0.0271483447815567
"106",70,6,"Incidence","Australasia",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,1.01607190707616,1.45993487765321,0.693906078947219,0.0244331956639784,0.0270646731130304,0.0219486242781188,0.0248258837142634,0.0356708745223672,0.0169543429993414
"107",70,6,"Incidence","Australasia",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,295.308909693113,424.312269574838,201.675340274876,0.0244331956639784,0.0270646731130304,0.0219486242781188,7.21534037184794,10.3673047051487,4.92757304953546
"108",70,1,"Deaths","Australasia",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.561898030436822,0.773275845465879,0.404521160772913,0.0244331956639784,0.0270646731130304,0.0219486242781188,0.0137289645208669,0.0188936000344961,0.00988374467138424
"109",73,5,"Prevalence","Western Europe",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,9297.39963996815,12634.5050213867,6869.59850056245,0.0428244107436989,0.0468089977112828,0.0390357587949905,398.155661030315,541.06523257919,294.186507832384
"110",73,2,"DALYs (Disability-Adjusted Life Years)","Western Europe",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,103295.516606457,137069.150274964,76203.6307089832,0.0428244107436989,0.0468089977112828,0.0390357587949905,4423.56963113748,5869.90559166485,3263.37558164265
"111",73,6,"Incidence","Western Europe",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,5341.06069931126,7409.61148216086,3865.4252710337,0.0428244107436989,0.0468089977112828,0.0390357587949905,228.727777194333,317.312245563284,165.534559505821
"112",73,1,"Deaths","Western Europe",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.98531046841677,1.33462319117018,0.716800243192219,0.0428244107436989,0.0468089977112828,0.0390357587949905,0.0421953402095461,0.0571544517267381,0.0306965480356469
"113",73,1,"Deaths","Western Europe",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.530545490435266,0.705103799104514,0.392413845462154,0.0428244107436989,0.0468089977112828,0.0390357587949905,0.022720298000617,0.0301956547097943,0.0168048916995857
"114",73,2,"DALYs (Disability-Adjusted Life Years)","Western Europe",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,14.6040323679023,18.9585127013899,11.0936731498071,0.0428244107436989,0.0468089977112828,0.0390357587949905,0.625409080637321,0.811887135013952,0.475080015623686
"115",73,5,"Prevalence","Western Europe",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,1.35814683386613,1.80027948226012,1.02333337383243,0.0428244107436989,0.0468089977112828,0.0390357587949905,0.0581618378637373,0.0770959080017609,0.0438236487287354
"116",73,2,"DALYs (Disability-Adjusted Life Years)","Western Europe",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,23.6749422418883,31.4157315100899,17.4655843247372,0.0428244107436989,0.0468089977112828,0.0390357587949905,1.01386545089997,1.34536019000185,0.747953357001254
"117",73,1,"Deaths","Western Europe",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,4298.98213955441,5823.05927500697,3127.45225173857,0.0428244107436989,0.0468089977112828,0.0390357587949905,184.101376924104,249.369082177804,133.931299809759
"118",73,5,"Prevalence","Western Europe",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,2.13092887965904,2.89578082827924,1.57448602871513,0.0428244107436989,0.0468089977112828,0.0390357587949905,0.0912557736081289,0.124010107613959,0.0674264364039121
"119",73,6,"Incidence","Western Europe",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,1.22415093820935,1.69825496437882,0.885940871768077,0.0428244107436989,0.0468089977112828,0.0390357587949905,0.0524235425901616,0.0727267681420845,0.0379398957872268
"120",73,6,"Incidence","Western Europe",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.706626704889774,0.965501027262534,0.520953706484014,0.0428244107436989,0.0468089977112828,0.0390357587949905,0.0302608722526662,0.041347012564954,0.0223095355049238
"121",96,1,"Deaths","Southern Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,323.457008270277,467.073002590592,222.629138978987,0.0283643082915056,0.0309022388114508,0.0256802936447643,9.17463430162621,13.2482026401187,6.31472153267243
"122",96,1,"Deaths","Southern Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.484557031679489,0.699701975614051,0.333511137464296,0.0283643082915056,0.0309022388114508,0.0256802936447643,0.0137441250313738,0.0198465625484924,0.00945981272168799
"123",96,1,"Deaths","Southern Latin America",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.393363238425558,0.56487028778431,0.272861609371486,0.0283643082915056,0.0309022388114508,0.0256802936447643,0.0111574761652475,0.0160221549874256,0.00773953080912918
"124",96,6,"Incidence","Southern Latin America",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.401647162457257,0.607143980879365,0.264994158886043,0.0283643082915056,0.0309022388114508,0.0256802936447643,0.011392443940346,0.0172212190509943,0.00751637601809194
"125",96,2,"DALYs (Disability-Adjusted Life Years)","Southern Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,8239.75928937894,11527.675665169,5718.19009297592,0.0283643082915056,0.0309022388114508,0.0256802936447643,233.715072731741,326.974546451339,162.192506666602
"126",96,2,"DALYs (Disability-Adjusted Life Years)","Southern Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,12.3436289860158,17.2691150899742,8.56617462966279,0.0283643082915056,0.0309022388114508,0.0256802936447643,0.350118497995317,0.489826504333519,0.242973618074629
"127",96,5,"Prevalence","Southern Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,377.431202292104,567.507106479365,248.516010321178,0.0283643082915056,0.0309022388114508,0.0256802936447643,10.7055749806468,16.096946525801,7.04898473212487
"128",96,5,"Prevalence","Southern Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.565413450226016,0.850157986816221,0.372291145985736,0.0283643082915056,0.0309022388114508,0.0256802936447643,0.0160375614143746,0.024114143234541,0.0105597808389373
"129",96,5,"Prevalence","Southern Latin America",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.471695978053126,0.703740330201017,0.312326070228907,0.0283643082915056,0.0309022388114508,0.0256802936447643,0.0133793301413621,0.0199611076829876,0.00885891294344713
"130",96,2,"DALYs (Disability-Adjusted Life Years)","Southern Latin America",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,10.3439152897898,14.4142979925793,7.21651886826228,0.0283643082915056,0.0309022388114508,0.0256802936447643,0.293398002220817,0.408851592067149,0.204691565970858
"131",96,6,"Incidence","Southern Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.489383088042099,0.737989656872853,0.320565373680043,0.0283643082915056,0.0309022388114508,0.0256802936447643,0.0138810127818751,0.020932566143484,0.00909261508664242
"132",96,6,"Incidence","Southern Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,326.678552176849,492.631230051771,213.987435836398,0.0283643082915056,0.0309022388114508,0.0256802936447643,9.26601116616684,13.973144083212,6.06960560057236
"133",100,1,"Deaths","High-income North America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.799374837442602,0.984189742779969,0.644875623437359,0.0478066864028074,0.0512739836925676,0.0444516407829527,0.0382154621719136,0.0470508503939417,0.0308293666984847
"134",100,5,"Prevalence","High-income North America",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,1.19975832017843,1.55392554673035,0.914194970230777,0.0478066864028074,0.0512739836925676,0.0444516407829527,0.0573564697719292,0.0742880313058487,0.0437046322528466
"135",100,6,"Incidence","High-income North America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,1.00332631717317,1.29932091397337,0.765259221637102,0.0478066864028074,0.0512739836925676,0.0444516407829527,0.0479657066047815,0.0621162274709338,0.0365845076256614
"136",100,6,"Incidence","High-income North America",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.655550541104156,0.849114330786337,0.503905989042991,0.0478066864028074,0.0512739836925676,0.0444516407829527,0.0313396991397571,0.0405933425320321,0.0240900755946748
"137",100,1,"Deaths","High-income North America",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.501073307146688,0.616965270461714,0.405593410087623,0.0478066864028074,0.0512739836925676,0.0444516407829527,0.0239546544595793,0.0294950652063864,0.0193900769631043
"138",100,2,"DALYs (Disability-Adjusted Life Years)","High-income North America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,21.1612080737182,26.1697910310367,17.1062652559374,0.0478066864028074,0.0512739836925676,0.0444516407829527,1.0116472382848,1.25109099304777,0.817793858613841
"139",100,2,"DALYs (Disability-Adjusted Life Years)","High-income North America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,77145.4165553565,95404.7341353525,62362.6947137636,0.0478066864028074,0.0512739836925676,0.0444516407829527,3688.06673667587,4560.98420615201,2981.35378941491
"140",100,1,"Deaths","High-income North America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,2914.20530451522,3587.96754002756,2350.96212008131,0.0478066864028074,0.0512739836925676,0.0444516407829527,139.318499106357,171.52883900955,112.391708819607
"141",100,5,"Prevalence","High-income North America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,1.72597947779516,2.2553600716436,1.30626581872987,0.0478066864028074,0.0512739836925676,0.0444516407829527,0.0825133596326346,0.107821291670479,0.0624482403547253
"142",100,2,"DALYs (Disability-Adjusted Life Years)","High-income North America",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,14.4017052281161,17.5758699468819,11.7459482531408,0.0478066864028074,0.0512739836925676,0.0444516407829527,0.688497805506216,0.840244102807108,0.561534864641506
"143",100,5,"Prevalence","High-income North America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,6292.24027837408,8222.15308328061,4762.12985415975,0.0478066864028074,0.0512739836925676,0.0444516407829527,300.811157759343,393.073894008272,227.661648547262
"144",100,6,"Incidence","High-income North America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,3657.73194090029,4736.81147117748,2789.83322787436,0.0478066864028074,0.0512739836925676,0.0444516407829527,174.864043844152,226.451260551803,133.372682241121
"145",104,1,"Deaths","Caribbean",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.85486947874539,1.17500763883614,0.596530025543161,0.0376003339156651,0.0404967690338824,0.0348980676423259,0.0321433778551372,0.0441806795736959,0.0224297281511431
"146",104,5,"Prevalence","Caribbean",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,1.07490214824299,1.47093260897251,0.758764167296363,0.0376003339156651,0.0404967690338824,0.0348980676423259,0.040416679700602,0.0553075572648067,0.0285297860535848
"147",104,1,"Deaths","Caribbean",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,440.757155285286,608.536779915436,307.122493146074,0.0376003339156651,0.0404967690338824,0.0348980676423259,16.5726162144454,22.881186124784,11.5479082953039
"148",104,1,"Deaths","Caribbean",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.934461652044844,1.29017595714755,0.651139043085189,0.0376003339156651,0.0404967690338824,0.0348980676423259,0.0351360701482701,0.0485110467987108,0.0244830454455297
"149",104,2,"DALYs (Disability-Adjusted Life Years)","Caribbean",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,24.82443244714,34.101647523195,17.3169652216651,0.0376003339156651,0.0404967690338824,0.0348980676423259,0.933406949279334,1.28223333394644,0.651123674740565
"150",104,2,"DALYs (Disability-Adjusted Life Years)","Caribbean",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,27.0001965995004,37.0718710094453,18.8107596643048,0.0376003339156651,0.0404967690338824,0.0348980676423259,1.01521640792982,1.39391472883361,0.707290844585185
"151",104,6,"Incidence","Caribbean",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.94342009718555,1.31100554248009,0.656417091383307,0.0376003339156651,0.0404967690338824,0.0348980676423259,0.0354729106769259,0.049294246162539,0.024681501823962
"152",104,6,"Incidence","Caribbean",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,444.982581537244,618.361462134177,309.611988084948,0.0376003339156651,0.0404967690338824,0.0348980676423259,16.731493652455,23.2505974568239,11.6415141362869
"153",104,6,"Incidence","Caribbean",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.863665514585321,1.19719779259143,0.602209673818437,0.0376003339156651,0.0404967690338824,0.0348980676423259,0.0324741117398528,0.045015036764535,0.022643284822817
"154",104,5,"Prevalence","Caribbean",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,506.998668198839,693.79419789821,357.88599262274,0.0376003339156651,0.0404967690338824,0.0348980676423259,19.0633192190738,26.0868935097237,13.4566328263543
"155",104,5,"Prevalence","Caribbean",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.985167815620753,1.35209084034287,0.696317820848736,0.0376003339156651,0.0404967690338824,0.0348980676423259,0.0370426388303066,0.0508390670812042,0.0261817825753407
"156",104,2,"DALYs (Disability-Adjusted Life Years)","Caribbean",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,12735.1719776813,17485.6746357336,8872.46351977249,0.0376003339156651,0.0404967690338824,0.0348980676423259,478.846718834238,657.467205044257,333.607590998003
"157",120,1,"Deaths","Andean Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,1.19165574515465,1.56631318469502,0.861015755655379,0.0180640415128381,0.0195762179344457,0.0165835400207484,0.0215261188494857,0.0282939463904365,0.0155534243533665
"158",120,6,"Incidence","Andean Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,1.16422359919005,1.52726046621747,0.847292802807117,0.0180640415128381,0.0195762179344457,0.0165835400207484,0.0210305834259949,0.027588496462669,0.0153055323634367
"159",120,5,"Prevalence","Andean Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,1.28393613079344,1.6665158707251,0.937795161686099,0.0180640415128381,0.0195762179344457,0.0165835400207484,0.0231930755664854,0.0301040118705817,0.0169403707312364
"160",120,6,"Incidence","Andean Latin America",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,1.30610766080957,1.71296060018246,0.94532852871899,0.0180640415128381,0.0195762179344457,0.0165835400207484,0.0235935830050999,0.030942991391552,0.01707645378605
"161",120,2,"DALYs (Disability-Adjusted Life Years)","Andean Latin America",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,34.476683407654,44.9027770664316,25.1990777957119,0.0180640415128381,0.0195762179344457,0.0165835400207484,0.62278824030084,0.811125628969737,0.455197187386977
"162",120,5,"Prevalence","Andean Latin America",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,1.41737776290324,1.84452815873198,1.03201384211832,0.0180640415128381,0.0195762179344457,0.0165835400207484,0.0256035707484577,0.0333196332309335,0.0186423408858488
"163",120,5,"Prevalence","Andean Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,816.526105881461,1059.82975451583,596.39589004542,0.0180640415128381,0.0195762179344457,0.0165835400207484,14.7497614729588,19.144808682115,10.7733201158665
"164",120,2,"DALYs (Disability-Adjusted Life Years)","Andean Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,31.601411843976,40.9961269049029,23.2966262759974,0.0180640415128381,0.0195762179344457,0.0165835400207484,0.570849215413877,0.740555738275746,0.420831224158692
"165",120,6,"Incidence","Andean Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,740.394275869856,971.269529097695,538.840426890976,0.0180640415128381,0.0195762179344457,0.0165835400207484,13.3745129351808,17.5450530937755,9.733635840154
"166",120,1,"Deaths","Andean Latin America",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,1.35145540806733,1.78184357396727,0.972134569082916,0.0180640415128381,0.0195762179344457,0.0165835400207484,0.0244127465940778,0.0321872962895287,0.0175606792119788
"167",120,2,"DALYs (Disability-Adjusted Life Years)","Andean Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,20097.088269782,26071.7079728851,14815.6151050602,0.0180640415128381,0.0195762179344457,0.0165835400207484,363.034636792514,470.96041513279,267.62988629604
"168",120,1,"Deaths","Andean Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,757.839897021282,996.105316001556,547.567612754545,0.0180640415128381,0.0195762179344457,0.0165835400207484,13.6896513598774,17.9936877794108,9.89128408788377
"169",124,6,"Incidence","Central Latin America",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.482485674262839,0.667699451922718,0.355802590675264,0.0383501295666147,0.0410620924001981,0.0354518950618306,0.0185033881220153,0.0256063604927938,0.0136450754525336
"170",124,2,"DALYs (Disability-Adjusted Life Years)","Central Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,33051.0630095344,44936.4954889938,24718.866576399,0.0383501295666147,0.0410620924001981,0.0354518950618306,1267.51254872999,1723.32042427251,947.971735944763
"171",124,1,"Deaths","Central Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,1155.6646678453,1596.28062363286,859.400071007691,0.0383501295666147,0.0410620924001981,0.0354518950618306,44.319889747426,61.2175687409966,32.9581040727028
"172",124,5,"Prevalence","Central Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,1336.03002490463,1826.63297581222,1007.53404303226,0.0383501295666147,0.0410620924001981,0.0354518950618306,51.2369245599799,70.0516112930495,38.6390610930625
"173",124,2,"DALYs (Disability-Adjusted Life Years)","Central Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,13.2193447405365,17.973129188892,9.88673855284108,0.0383501295666147,0.0410620924001981,0.0354518950618306,0.506963583585322,0.689271833111514,0.3791577044927
"174",124,5,"Prevalence","Central Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.534368334169069,0.730593476364981,0.402980680192581,0.0383501295666147,0.0410620924001981,0.0354518950618306,0.0204930948516799,0.0280183544791205,0.015454361298228
"175",124,6,"Incidence","Central Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.46603990365122,0.643342082911608,0.345690216097057,0.0383501295666147,0.0410620924001981,0.0354518950618306,0.0178726906882369,0.0246722522353159,0.0132572645772332
"176",124,1,"Deaths","Central Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.462228087619983,0.638460065879091,0.343731933989988,0.0383501295666147,0.0410620924001981,0.0354518950618306,0.0177265070495549,0.0244850262495725,0.0131821642046991
"177",124,6,"Incidence","Central Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,1165.19498680603,1608.48666377496,864.296176418478,0.0383501295666147,0.0410620924001981,0.0354518950618306,44.6853787143812,61.6856719619417,33.1458703495783
"178",124,2,"DALYs (Disability-Adjusted Life Years)","Central Latin America",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,13.3710451750041,18.2498925810845,9.94484707031691,0.0383501295666147,0.0410620924001981,0.0354518950618306,0.512781314902466,0.699885745061391,0.381386173666822
"179",124,1,"Deaths","Central Latin America",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.483293532846148,0.668902145518837,0.356287129011005,0.0383501295666147,0.0410620924001981,0.0354518950618306,0.0185343696033567,0.025652483948034,0.0136636575604892
"180",124,5,"Prevalence","Central Latin America",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.545701116601671,0.749467402377379,0.409153189476572,0.0383501295666147,0.0410620924001981,0.0354518950618306,0.0209277085263204,0.0287421719871266,0.0156910778290202
"181",134,6,"Incidence","Tropical Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,1028.83653295934,1212.25746333341,868.033261005643,0.0256671850136539,0.0279709888699997,0.0233787399147601,26.4073376402736,31.1152365955616,22.2799703082372
"182",134,1,"Deaths","Tropical Latin America",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.41450987400455,0.485354864399495,0.349271892300325,0.0256671850136539,0.0279709888699997,0.0233787399147601,0.0106393016260612,0.0124576931018188,0.00896482627974145
"183",134,1,"Deaths","Tropical Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,1018.31043521782,1195.85051978103,856.787276110825,0.0256671850136539,0.0279709888699997,0.0233787399147601,26.1371623420702,30.6941165398939,21.9913175332811
"184",134,2,"DALYs (Disability-Adjusted Life Years)","Tropical Latin America",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,11.8432614955998,13.7797177765646,10.0875572211458,0.0256671850136539,0.0279709888699997,0.0233787399147601,0.303983183972643,0.353686565607019,0.25891919753097
"185",134,6,"Incidence","Tropical Latin America",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.416366992846673,0.489813884301738,0.351420554041306,0.0256671850136539,0.0279709888699997,0.0233787399147601,0.0106869686389743,0.0125721435906292,0.00901997637817897
"186",134,5,"Prevalence","Tropical Latin America",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.472578198620466,0.553087698477084,0.401616406251836,0.0256671850136539,0.0279709888699997,0.0233787399147601,0.0121297520574108,0.0141962042855874,0.0103083626037847
"187",134,1,"Deaths","Tropical Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.455425752574019,0.534828186083364,0.383186675225568,0.0256671850136539,0.0279709888699997,0.0233787399147601,0.0116894970512999,0.0137275340027186,0.00983532328778157
"188",134,6,"Incidence","Tropical Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.460133409315821,0.542165972632892,0.388216291889628,0.0256671850136539,0.0279709888699997,0.0233787399147601,0.0118103293478725,0.0139158743276761,0.00996441938924578
"189",134,5,"Prevalence","Tropical Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,0.525408606963523,0.615456021815549,0.446116558233353,0.0256671850136539,0.0279709888699997,0.0233787399147601,0.0134857599226989,0.0157970235797071,0.01145055623783
"190",134,2,"DALYs (Disability-Adjusted Life Years)","Tropical Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,29657.9917551631,34517.3803224416,25271.5963373008,0.0256671850136539,0.0279709888699997,0.0233787399147601,761.237161513195,885.963986922767,648.650738779879
"191",134,5,"Prevalence","Tropical Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",1,"Number",2019,1174.78878653718,1376.13054573711,997.495517117571,0.0256671850136539,0.0279709888699997,0.0233787399147601,30.1535211360157,35.3213973203749,25.6029019881471
"192",134,2,"DALYs (Disability-Adjusted Life Years)","Tropical Latin America",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,13.2641410200614,15.4374377071655,11.3023842068359,0.0256671850136539,0.0279709888699997,0.0233787399147601,0.340453161609113,0.396235569766574,0.290100386532257
"193",138,1,"Deaths","North Africa and Middle East",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,1.10666462620488,1.44676051456467,0.824120680586068,0.0252462645226192,0.027706551303661,0.0230142931731563,0.0279391478909938,0.0365252986515804,0.0208059687006368
"194",138,6,"Incidence","North Africa and Middle East",3,"Both",22,"All Ages",418,"Liver cancer due to hepatitis B",3,"Rate",2019,1.19244421343337,1.55503491501973,0.890572125561555,0.0252462645226192,0.027706551303661,0.0230142931731563,0.0301047620408054,0.0392588228064967,0.0224836194583983
"195",138,6,"Incidence","North Africa and Middle East",3,"Both",27,"Age-standardized",418,"Liver cancer due to hepatitis B",3,"Rate",2019,1.53441116570336,2.00991852884438,1.1383731672812,0.0252462645226192,0.027706551303661,0.0230142931731563,0.0387381501758076,0.0507429348481187,0.028739670106633
